timestamp,benchmark,threads,mean_seconds,median_seconds,std_dev,min_seconds,max_seconds,scaling_speedup,speedup_vs_sequential,efficiency_vs_sequential
2026-09-02T14:18:01.522056,jacobi-2d,1,2.5633714,2.563095,0.008837445006335196,2.551965,2.578041,1.0,0.9995427403198087,0.9995427403198087
2026-09-02T14:18:01.522097,jacobi-2d,2,2.1675796,2.160139,0.012543045365460453,2.153591,2.182827,1.1865416993998998,1.1859991417218985,0.5929995708609492
2026-09-02T14:18:01.522129,jacobi-2d,4,2.2568878,2.261026,0.049353745776384655,2.201765,2.335459,1.1335981983400456,1.133079849590407,0.28326996239760177
