timestamp,benchmark,validation_mode,version,threads,mean_seconds,median_seconds,std_dev,min_seconds,max_seconds,scaling_speedup,speedup_vs_sequential,efficiency_vs_sequential
2026-09-02T16:35:33.119214,wavefront,numeric,sequential,1,0.0381634102,0.038135493,0.0007721895598608914,0.037357168,0.039519624999999996,1.0,1.0,1.0
2026-09-02T16:35:33.119214,wavefront,numeric,openmp,1,0.1881784876,0.187167308,0.0025591454371496317,0.18573372000000002,0.19311426599999998,1.0,0.20375082276654852,0.20375082276654852
2026-09-02T16:35:33.119214,wavefront,numeric,openmp,2,0.0951567806,0.093125744,0.0037106933786578817,0.092310115,0.102253705,2.0098342301565935,0.40950537801877857,0.20475268900938928
2026-09-02T16:35:33.119214,wavefront,numeric,openmp,4,0.0674881524,0.058183835,0.014469282309171641,0.057310206,0.094936747,3.2168265979717563,0.6554310660340625,0.16385776650851563
